URL,Title,Markdown
https://www.daraz.com.np/products/honor-x7c-108-mp-camera-6000-mah-battery-i167656829.html,Honor X7c || 108 MP Camera || 6000 mAh Battery | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/m-horse-hot-30-play-464-ram-room-5000-mah-battery-i129743160.html,M-HORSE HOT 30 Play 4/64 Ram Room 5000 mAh Battery | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/infinix-smart-10-plus-4128gb-667-display-6000-mah-battery-infinix-ai-i421621115.html,"Infinix Smart 10 Plus (4+128GB) | 6.67"" Display | 6000 mAh Battery | Infinix AI | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/infinix-gt-30-pro-5g-8256gb-678-inch-ltps-amoled-144hz-16002000-nits-peak-brightness-mediatek-dimensity-8350-ultimat-5500mah-battery-45w-wired-30w-wireless-charging-i420086621.html,"Infinix GT 30 Pro 5G (8/256GB) | 6.78-inch LTPS AMOLED, 144Hz, 1,600–2,000 nits peak brightness| MediaTek Dimensity 8350 Ultimat | 5500mAh Battery | 45W wired, 30W wireless charging | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/kivi-k3-keypad-mobile-phone-one-year-warranty-1000-mah-battery-big-torch-with-side-switch-i154309759.html,Kivi k3 Keypad Mobile Phone | One Year Warranty | 1000 Mah Battery | Big Torch With Side Switch | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/m-16-pro-max-664-8128-golden-black-i396117392.html,M 16 Pro Max 6/64-8/128 (Golden-Black) | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/blackview-shark-9-5g-8gb256gb-free-airbuds4-offer-50mp-camera-90hz-refresh-rate-5000mah-battery-18w-fast-charging-i181684536.html,Blackview SHARK 9 5G (8GB+256GB) | FREE AirBuds4 OFFER | 50MP Camera | 90Hz Refresh Rate | 5000mAh Battery | 18W Fast Charging | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/m-horse-mobile-hot-30-play-2-gb-32-gb-i131804469.html,M Horse Mobile Hot 30 Play 2 Gb 32 Gb | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/honor-x6c-5300-mah-battery-up-to-256gb-i436946181.html,Honor X6c || 5300 mAh Battery || Up-to 256GB | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/m-horse-a70-plus-i109691770.html,M-Horse A70 Plus | Daraz.com.np: Buy Online at Best Prices in Nepal | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/infinix-hot-60pro-8gb128gb-678-amoled-display-mediatek-helio-g200-5160-mah-battery-i474404302.html,"Infinix HOT 60Pro | 8GB+128GB | 6.78"" AMOLED Display | MediaTek Helio G200 | 5160 mAh Battery | | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/zte-nubia-v70-design-8128-5000-mah-battery-67-inch-120-hz-display-50-mp-ai-camera-i295951896.html,ZTE Nubia V70 Design (8+128) | 5000 mAh battery | 6.7 inch 120 Hz Display | 50 MP AI Camera | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/zte-blade-a75-4256-5000-mah-battery-50-mp-ai-camera-225-watt-fast-chargingbest-budget-phone-under-12500-with-great-storage-in-nepal-best-phone-for-fast-charging-under-12500-in-nepal-supports-fast-charging-of-225-watt-i397131158.html,"ZTE Blade A75 (4+256) | 5000 mAh battery | 50 MP AI Camera | 22.5 watt fast chargingBest Budget  Phone under 12500 with great storage in Nepal , Best phone for fast charging under 12500 in Nepal supports fast charging of 22.5 watt | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/x-age-leap-smartphone-4gb64gb-13mp-rear-camera-656-ips-display-unisoc-sc9863a-5000mah-battery-i129729890.html,"X-AGE LEAP Smartphone | 4GB/64GB | 13MP Rear Camera | 6.56"" IPS Display | UNISOC SC9863A | 5000mAh Battery | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/vivo-y29-8256-gb-l-6500mah-battery-with-44w-fast-charger-l-50mp2mp-front-camera-8mp-l-andriod-14-i409077474.html,Vivo Y29 (8/256 GB) l 6500mah Battery with 44W fast charger l 50MP+2MP & Front Camera 8MP l Andriod 14 | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/m-horse-ultra-smartphone-8128gb-i418435369.html,M-HORSE S25 Ultra Smartphone 8/128GB | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/redmi-a5-4128-gb-688-display-unisoc-t7250-5200mah-battery-15w-charging-2-years-warranty-i347920959.html,"Redmi A5 (4/128 GB) | 6.88"" Display | UNISOC T7250 | 5200mAh Battery | 15W Charging | 2 years warranty* | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/oneplus-nord-ce5-5g-8gb-ram-256gb-storage-mediatek-dimensity-8350-apex-7100mah-battery-oneplus-ai-with-latest-powerful-oxygenos-i427757455.html,"OnePlus Nord CE5 5G |8GB RAM, 256GB Storage | MediaTek Dimensity 8350 Apex | 7100mAh Battery | OnePlus AI with Latest Powerful OxygenOS | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/samsung-galaxy-a17-5g-8gb-ram-256gb-90hz-super-amoled-50mp-camera-with-25w-power-adapter-i479099773.html,Samsung Galaxy A17 5G (8GB RAM + 256GB) | 90Hz Super AMOLED | 50MP Camera With 25W Power Adapter | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/mbo-c63-pro-max-4g-mobile-phone-5500-mah-battery-i185212821.html,Mbo C63 Pro Max 4G Mobile Phone | 5500 Mah Battery | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/samsung-galaxy-a17-5g-8gb-ram-128gb-90hz-super-amoled-50mp-camera-with-25w-power-adapter-i479125093.html,Samsung Galaxy A17 5G (8GB RAM + 128GB) | 90Hz Super AMOLED | 50MP Camera With 25W Power Adapter | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/redmi-a5-364-gb-688-display-unisoc-t7250-5200mah-battery-15w-charging-2-years-warranty-i347920642.html,"Redmi A5 (3/64 GB) | 6.88"" Display | UNISOC T7250 | 5200mAh Battery | 15W Charging | 2 years warranty* | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/redmi-note-14-pro-5g-8256gb-667-amoled-display-mediatek-dimensity-7300-ultra-processor-5110mah-battery-45w-turbo-charging-i181419022.html,"Redmi Note 14 Pro 5G (8/256GB) | 6.67"" AMOLED Display | MediaTek Dimensity 7300-Ultra Processor | 5110mAh Battery | 45W Turbo Charging | Daraz.com.np","Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/motorola-moto-g45-5g-8128gb-65-inches-display-120hz-refresh-rate-snapdragon-6s-gen-3-5000mah-battery-i164237905.html,MOTOROLA Moto G45 5G (8/128GB) | 6.5 inches Display | 120Hz Refresh Rate | Snapdragon 6s Gen 3 | 5000mAh Battery | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
https://www.daraz.com.np/products/samsung-galaxy-a17-5g-6gb-ram-128gb-90hz-super-amoled-50mp-camera-with-25w-power-adapter-i479073236.html,Samsung Galaxy A17 5G (6GB RAM + 128GB) | 90Hz Super AMOLED | 50MP Camera With 25W Power Adapter | Daraz.com.np,"Save More on App
Download the App
![](https://gw.alicdn.com/imgextra/i2/O1CN01da6D0K1Khogk708ZP_!!6000000001196-0-tps-150-150.jpg)
[ ](https://www.daraz.com.np/mobile-apps/)
[ ](https://apps.apple.com/us/app/daraz-online-shopping-app/id978058048) [ ](https://play.google.com/store/apps/details?id=com.daraz.android)
[Become a Seller](https://sellercenter.daraz.com.np/v2/seller/login?regist=true)
Help & Support
  * [ ](https://buyer-helpcenter.daraz.com.np/s/page)
  * [ ](https://ai.alimebot.daraz."
